Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
CAMP1_S3,CAMP1,0.114007420633025,0.590112296292705,0.661924903778061
PHAR4_S3_T17,PHAR4,0.223331276102256,0.590725487549404,0.662452730006792
SPTB2_S13,SPTB2,0.281166091370066,0.590843256440806,0.662452730006792
HD_S16,HD,0.083777717483734,0.591037559885112,0.662524587947885
KAP0_S9,KAP0,0.167777176636032,0.592220956305807,0.663704895525098
RPGF1_S6,RPGF1,0.0921338024298228,0.592353177675489,0.663706885710832
SRC8_T5_S21,SRC8,0.364893970909651,0.59368098134126,0.66504817989087
PLCB3_S3,PLCB3,-0.161357362534142,0.594785222052928,0.666138500947677
DCXR_S12,DCXR,0.244703432919709,0.595265161149012,0.666529300159809
CE170_T5,CE170,0.433338734798553,0.595615554724568,0.666774904826975
CCNY_S3,CCNY,-0.0477454707818543,0.596468436773865,0.667582799451259
NDRG2_T3_S5,NDRG2,0.198773075837219,0.596916708989543,0.667937588594413
REM1_S3,REM1,0.0618258231378909,0.597360583506643,0.668287301864952
ZN687_S26,ZN687,0.26577951134209,0.598790749447853,0.669740016089399
CO1A2_Y28,CO1A2,0.838317681586702,0.599196446173279,0.670046487501021
PRKDC_S3,PRKDC,0.119956623823099,0.600675685735995,0.671553040875575
WDR26_S3,WDR26,0.0451520715119821,0.601099271437658,0.671878974752813
NIPA_S3,NIPA,-0.296918608019548,0.601916227671084,0.672644358970014
PTN21_S7,PTN21,0.0787706220020503,0.602783752432491,0.673465905221018
BUD13_T3,BUD13,-0.0828462513716144,0.604176209360701,0.674873447470307
NCF1B_S8,NCF1B,0.515786414628803,0.604589288398632,0.674890368444985
NCF1C_S8,NCF1C,0.515786414628803,0.604589288398632,0.674890368444985
NCF1_S8,NCF1,0.515786414628803,0.604589288398632,0.674890368444985
TTC7B_S11,TTC7B,-0.324602638425925,0.604728548193633,0.674897752403862
CE170_T1,CE170,0.355540372362151,0.605842682878485,0.675992888264415
DEMA_S7,DEMA,0.154285092103927,0.606685195234331,0.676784537020889
PRAM_S2,PRAM,0.201545213676998,0.609610405535185,0.679898672372429
CK096_S2,CK096,0.440469269077848,0.609761837043055,0.679918524408298
LBR_S1,LBR,-0.190807441872466,0.610113995432998,0.680162140395069
DOCK2_S8,DOCK2,0.0758421576421916,0.611267661404033,0.681298983838712
CD97_S6,CD97,0.112327440184191,0.612424592221216,0.68243896741602
G3P_Y5_S9,G3P,0.0504813119676406,0.613168547265699,0.682916563368174
HUTH_T13,HUTH,-0.209717329434477,0.61331246824521,0.682916563368174
AGAP1_S6,AGAP1,-0.180513543867144,0.613317681171345,0.682916563368174
MOT1_T7,MOT1,0.491827725054939,0.613390073622751,0.682916563368174
RL34_S3,RL34,0.48235868330391,0.614335221223481,0.683819209272604
DOCK7_S7,DOCK7,-0.0794882518563355,0.615149057516747,0.684575329100002
MOT1_S8,MOT1,0.202723865483287,0.617340013774208,0.68686332606236
SH2D3_S3,SH2D3,0.0726812742303084,0.617647553230773,0.687055258163134
PKHA4_S13,PKHA4,0.137473661387702,0.617950664675196,0.687242181828939
LAYN_S3,LAYN,-0.160189092340276,0.618757976219143,0.687989637894012
CTNA1_S4,CTNA1,-0.082486254405364,0.619516644408243,0.688509994979624
CTNA2_S4,CTNA2,-0.082486254405364,0.619516644408243,0.688509994979624
NUCB1_T12,NUCB1,0.0726926329267418,0.619631931409532,0.688509994979624
CEBPB_S13,CEBPB,0.81556785522769,0.619956299339403,0.688649492125221
HNRPL_S6,HNRPL,-0.107827675771422,0.62006888377293,0.688649492125221
HDAC7_S3,HDAC7,-0.0115848207589145,0.620163516689812,0.688649492125221
CDK18_S16,CDK18,0.207112880400381,0.620401370393316,0.688763293161945
SYMC_S2,SYMC,0.570451386872078,0.620912503484478,0.689102522768919
DAPK2_S3,DAPK2,0.291344394749045,0.620977804028202,0.689102522768919
BCAP_S1,BCAP,-0.100017779794122,0.621569099907975,0.689608281799341
MYO1E_S12,MYO1E,0.0984609197277802,0.622126243991864,0.690075938397777
LIMC1_S2,LIMC1,-0.191723696003108,0.622655066537265,0.690511983117176
SO2B1_S8,SO2B1,-0.149305004883119,0.622859359769153,0.69058801972226
DJC30_T1,DJC30,-0.294815393080897,0.623319759032803,0.690947915895186
NB5R3_S3,NB5R3,-0.0815789843644891,0.623621336883092,0.691131640614501
EST1A_S3,EST1A,0.138510610924089,0.624412076339632,0.691857283191648
YAP1_S4,YAP1,0.269082162941259,0.625164099537267,0.69253972097662
CP2D6_S3,CP2D6,-0.254026585719,0.626092483409512,0.693208863213604
CP2D7_S3,CP2D7,-0.254026585719,0.626092483409512,0.693208863213604
CKAP4_S6,CKAP4,0.481761076139194,0.6261768740821,0.693208863213604
BORG2_S4,BORG2,-0.0193156909160862,0.626567435561922,0.693490344167731
JIP4_S3,JIP4,-0.203432844425203,0.626795706354883,0.693592116992963
SUV3_S6,SUV3,-0.0119262866318933,0.627187698449069,0.693779329349025
UNK_S13,UNK,-0.0906601374729939,0.627342941710135,0.693779329349025
RHG35_S10,RHG35,0.459294991610119,0.627373957219903,0.693779329349025
CEBPB_S11,CEBPB,0.35187371130325,0.627558592559291,0.693832707288499
BORG5_S24,BORG5,0.109128811634788,0.628404802003678,0.69461734360085
ROA1_S8,ROA1,-0.163146128041222,0.629268573463608,0.695408953695451
RHDF1_S3,RHDF1,-0.14204416468711,0.629394306558088,0.695408953695451
SI1L1_S6,SI1L1,0.0507104698194677,0.631820452274331,0.697938007201866
LARP1_S9,LARP1,0.00505548858354139,0.632238321059522,0.698248009019068
ALBU_T1,ALBU,0.392739023926567,0.632812782947881,0.698663886189032
RBM25_S1,RBM25,-0.663660297946615,0.632939701950552,0.698663886189032
SRC8_T13,SRC8,0.484966290033821,0.633026830843443,0.698663886189032
LEO1_S4,LEO1,0.261356332500365,0.633945652583048,0.699526237333019
SDS3_S4,SDS3,-0.128203857127491,0.636278680211289,0.701948379209679
GGYF2_S5,GGYF2,0.123377978643404,0.637495125269967,0.703137914019855
RAF1_T4,RAF1,0.176192593465032,0.638841594417353,0.704470314780124
ROA3_S4,ROA3,-0.0781857240066529,0.639027744706632,0.704522896005925
RU17_S8,RU17,0.168949161901041,0.63918930964226,0.704548355168938
DTNB_S4,DTNB,0.0873944091090965,0.641533177214571,0.706939123970277
SC16A_S17,SC16A,0.354391854018424,0.641720529986757,0.706939123970277
MTG8_S3,MTG8,0.0706406014315132,0.641775120601161,0.706939123970277
TYB4_T4,TYB4,1.17027092570386,0.642144368111874,0.707192758647882
GPSM3_S5,GPSM3,0.0667227117797702,0.644535707343321,0.709520487055159
FERM2_S6,FERM2,0.0723495103134135,0.644592419110553,0.709520487055159
ZBT21_S8,ZBT21,0.29059763636759,0.644676338768868,0.709520487055159
CDK13_S5,CDK13,0.645801078914229,0.645243606984659,0.709991235367203
RBM15_S1,RBM15,-0.0756739758996659,0.645640304276533,0.710274133656
FCHO2_S5,FCHO2,0.398090617232848,0.646401845159395,0.710958190266105
NEK9_S2,NEK9,-0.0873209556346987,0.646706476930978,0.711139519045778
EDC4_S6,EDC4,0.231775950661146,0.649538062359772,0.714098889647044
RGRF2_S3,RGRF2,0.122841573582033,0.649725455784393,0.714150598192048
HUWE1_S2,HUWE1,-0.0560067496661048,0.649950449793539,0.714243604438343
KAP2_S2,KAP2,0.140525678202212,0.65030396312435,0.71447777248471
ARH38_S3,ARH38,0.150215277527972,0.652394739113743,0.716547148833646
KRI1_S6,KRI1,0.0665359968071708,0.652469131396675,0.716547148833646
RHG07_S3,RHG07,0.101114494471735,0.652660624571067,0.716555293431987
MAGI3_S17,MAGI3,0.309966964460056,0.652758212471946,0.716555293431987
PKP2_S2,PKP2,0.1337526514782,0.654438434595528,0.718244770323996
EIF3C_S9,EIF3C,-0.14939768614194,0.655158825898989,0.718725335526963
EIFCL_S9,EIFCL,-0.14939768614194,0.655158825898989,0.718725335526963
KMT2D_S5,KMT2D,0.0740563786879266,0.655869634740405,0.719350011114288
HSPB1_Y17,HSPB1,-0.0929117931573568,0.657411485862945,0.720885698291091
ABCF1_S7,ABCF1,0.0631926718144909,0.658143756504531,0.721533168087708
LAR1B_T7,LAR1B,0.0884902708379369,0.659444853960636,0.722803838205885
TPD53_S4,TPD53,-0.280161086024235,0.659606756047226,0.722825581470662
DOCK2_S2,DOCK2,0.943536284219846,0.660780934459746,0.723956372638068
HBA_S4,HBA,0.304507785077216,0.661675837254052,0.724780766404438
ARGI1_S6,ARGI1,-0.156823741892333,0.662329318675471,0.725340416147395
LRC47_S3,LRC47,0.0751252957531546,0.66261896636184,0.72550146349237
DLGP4_S3,DLGP4,0.166589463767333,0.663635684068729,0.726458339187111
KANK3_S11,KANK3,0.0800791928086876,0.664090033028431,0.726799330619199
RB15B_T3,RB15B,0.175436860627535,0.664361202067436,0.726939741100885
AF1L2_Y23,AF1L2,0.112979319365276,0.666073193994506,0.728656291344667
TNS2_T3,TNS2,-0.104624050844156,0.666979701592147,0.72928937583196
CCNY_S9,CCNY,0.174985611862598,0.667169121055178,0.72928937583196
CCYL1_S9,CCYL1,0.174985611862598,0.667169121055178,0.72928937583196
RHG35_S1,RHG35,0.677904561123828,0.667225244594688,0.72928937583196
CHD8_S7,CHD8,0.052751096052893,0.667420902530436,0.729346553280683
CO5A2_T15,CO5A2,0.563882572752719,0.668076621043456,0.729906344829097
PSN1_S1,PSN1,0.62770118827657,0.668259406380495,0.729949304350356
P121C_S3,P121C,0.362637497765823,0.66846668124302,0.730018989947303
ANR28_S3,ANR28,-0.0829413158800491,0.669065979913559,0.730516675064418
ENOA_S7,ENOA,0.109299785707162,0.670207373589535,0.731605903630885
PLIN1_S2,PLIN1,0.374959007742469,0.671488512140851,0.732796368972424
ROA2_S16,ROA2,0.0350908825377012,0.671585980447801,0.732796368972424
CI172_S11,CI172,-0.105660792032776,0.671837899777267,0.732914072484291
AR6P4_S10,AR6P4,-0.047835340613402,0.672689856615763,0.733686171588639
PHC3_T4,PHC3,-0.0447205540877536,0.672897883778859,0.733755772110338
CIC_S2,CIC,0.0346306228669585,0.673479495896385,0.734232628052455
AR6P4_S3,AR6P4,0.193436682643632,0.674953093842537,0.735618307382431
K1C23_T3,K1C23,-0.185919937308832,0.675039677116464,0.735618307382431
K1C18_S19,K1C18,-0.100596958900438,0.676035500814888,0.736545744785043
STK10_S8,STK10,0.455448172453943,0.676840669991876,0.737265110023264
DOCK4_S8,DOCK4,-0.136467338731383,0.677148564226977,0.737442614466365
KPCD1_S2,KPCD1,-0.13136390290442,0.677362937396017,0.737518216450018
HEM2_S1,HEM2,-0.101085025696451,0.678342667715304,0.738426934817173
HS90A_T20,HS90A,0.194627554413318,0.679846812503086,0.739906006848278
CCAR2_S4,CCAR2,0.087385309619289,0.680492621052411,0.740370302786108
TB182_S8,TB182,0.585540841451653,0.680564446959636,0.740370302786108
LS14A_S2,LS14A,0.0889705984275924,0.680911451844059,0.740589454250229
CO5A2_S20,CO5A2,1.07095888901452,0.682564985587387,0.742229246990516
OSBL3_S4,OSBL3,0.264329557803487,0.68285176416753,0.742382430787263
AKAP1_T3,AKAP1,0.0593239077213056,0.68331208554073,0.742724180993641
GBF1_S10,GBF1,0.150633507090702,0.683654295889445,0.74289934903777
NAGK_S7,NAGK,0.0667756995064646,0.683765261702806,0.74289934903777
3BP1_S11,3BP1,0.0872551275699471,0.684527339587984,0.743508868719867
CI129_S8,CI129,0.0670970656692566,0.684764653856387,0.743508868719867
F120A_S8,F120A,0.0670970656692566,0.684764653856387,0.743508868719867
PP14A_S9,PP14A,0.308676328644064,0.686597762419855,0.745340178193348
SND1_S12,SND1,-0.0368254188868223,0.686889720303914,0.745498058213804
PGM1_S6,PGM1,-0.182610731979288,0.687709604985777,0.746228720445219
PKHA3_S3,PKHA3,-0.441833422937788,0.68856489417146,0.74699748007343
TF3C3_S4,TF3C3,0.401991563726728,0.688744710154546,0.747033273346052
TBC9B_S3_S27,TBC9B,0.735217879393657,0.689224444751727,0.747394282799827
AAK1_T4,AAK1,-0.0890644823122092,0.689434989154758,0.747463291033328
HCK_Y7,HCK,0.326868544863577,0.690404659495884,0.748195720450492
LYN_Y7,LYN,0.326868544863577,0.690404659495884,0.748195720450492
BIN2_S2,BIN2,0.738306591896062,0.691416953308373,0.749133189615205
FOG1_S8,FOG1,0.0629959741995909,0.69197475293353,0.749577931216904
NUP93_S3,NUP93,0.466866081552124,0.69708497011487,0.754952815654419
BAG6_S4,BAG6,0.0899686272305169,0.698667254018012,0.756387280000128
KAP0_S3,KAP0,0.290644609332105,0.698706803459238,0.756387280000128
PAXI_S18,PAXI,0.0934945332320343,0.699149604361008,0.756642235465078
VDAC2_S8,VDAC2,0.283032684950464,0.699239738827987,0.756642235465078
DEMA_T2,DEMA,0.269874504728587,0.700944534740253,0.758325705455753
TRM1_S7,TRM1,-0.107847016790779,0.701247516469808,0.758492211691833
RB15B_S1,RB15B,-0.0901548574629172,0.701783823083874,0.758910965324283
PALMD_S4_T21,PALMD,0.398375653688624,0.704331207246702,0.761503863678542
RCAN1_S9,RCAN1,0.0889532940970167,0.704886031136703,0.761603458465578
RCAN3_S9,RCAN3,0.0889532940970167,0.704886031136703,0.761603458465578
ANXA2_S16,ANXA2,0.0655644748171145,0.705202948559463,0.761603458465578
AXA2L_S16,AXA2L,0.0655644748171145,0.705202948559463,0.761603458465578
RIPK3_S3,RIPK3,0.0897529163346287,0.705287911151142,0.761603458465578
AAK1_T5,AAK1,-0.0605741182553404,0.705321441880858,0.761603458465578
AP3D1_S4,AP3D1,0.128125405669174,0.707862562935645,0.764067144902112
GLCI1_T8,GLCI1,0.214583531178054,0.707965484375419,0.764067144902112
PDCD4_S4,PDCD4,-0.434752309994112,0.708053574727488,0.764067144902112
EPS15_S6,EPS15,0.136565088863481,0.708565175705146,0.76445708523914
MPRIP_S14,MPRIP,0.189138918896627,0.709614756163406,0.765348954113893
CHD4_S6_S22,CHD4,0.405240155593647,0.709692681900422,0.765348954113893
ZCCHV_S14,ZCCHV,0.0886884435385085,0.710282786272717,0.765823016858568
ELYS_S10,ELYS,0.0664021238377214,0.710594858787715,0.765997169811842
LAT3_S18,LAT3,0.687072872001593,0.711736859926251,0.767065694408974
SO2B1_S7,SO2B1,-0.054336535583297,0.713298577676127,0.768586015081773
FAK1_T6,FAK1,0.404389667532893,0.714662474099056,0.769892582726233
RRAS2_S9,RRAS2,-0.043234091723301,0.715630327604733,0.770772037860475
FARP1_S6,FARP1,-0.331705792919814,0.716073984818828,0.771086652858878
DMWD_S3,DMWD,-0.238036723321144,0.717173212535649,0.772106920309222
SMRC2_S3,SMRC2,-0.104643992293787,0.718014705009723,0.772849337653791
TGON2_S10,TGON2,0.488841231564725,0.720340376533442,0.775187333791362
CLIC6_S3,CLIC6,0.330849236219359,0.720491529382734,0.775187333791362
ST2A1_S5,ST2A1,-0.0817541847851077,0.721665387639058,0.776286150593557
LAR1B_S10,LAR1B,-0.082965519293644,0.722266532044612,0.776768572192557
MRP3_S6,MRP3,0.077110931193054,0.722456051458673,0.77680819734187
PGM5_T8,PGM5,0.126259509742469,0.722810688847843,0.776962547747237
LPP60_S3,LPP60,0.0995154312549722,0.722905011995955,0.776962547747237
RILP_S6,RILP,0.446073478725134,0.723132642374023,0.777043059007187
SKIV2_S2,SKIV2,0.0625438250058083,0.724724395246052,0.778589046244069
UH1BL_S9,UH1BL,0.0561339887602505,0.726671963366148,0.780516561031657
TAXB1_S3,TAXB1,-0.129445506135207,0.727884646930703,0.781589499169403
SC61B_S12,SC61B,1.2875749750241,0.727978112532194,0.781589499169403
AFAP1_T3,AFAP1,0.0860924127624088,0.729033029746549,0.782556973702625
FYN_S8,FYN,0.465187107066939,0.730920717448054,0.784417762154756
STAT3_T5,STAT3,0.0237259966804948,0.732781420295909,0.786248811991899
CO6A1_S3,CO6A1,-0.0582110759826677,0.734004126962475,0.7873946864822
PGM1_S8,PGM1,-0.0986232678913929,0.734199047788418,0.787437764575774
TBC17_S26,TBC17,-0.0916151599564314,0.735451832019981,0.788615157285071
ZFY26_S8,ZFY26,0.0724345813321942,0.736629191627438,0.78971119405824
LARP4_S2,LARP4,0.349155100962837,0.737116463512646,0.790067108985115
FXR2_S4,FXR2,0.579210858893371,0.738184672668956,0.79104541165536
PELP1_S12,PELP1,0.263915145162521,0.739572365511709,0.79236559185588
KANK2_S8,KANK2,-0.0788553796155681,0.739918022300981,0.792569031045767
AKA11_S5,AKA11,-0.0714722098058624,0.740150093913785,0.79265074254543
EXOC8_S3,EXOC8,0.120019497477643,0.740478323527011,0.792835376705689
NRP1_S3,NRP1,-0.0564696474910724,0.740903552448953,0.793123769169003
SH3K1_S20,SH3K1,0.388804718673835,0.74177760460912,0.793892396350695
MCEE_S2,MCEE,0.0869149986941436,0.742620010357372,0.794626837581138
GAS2_S6,GAS2,-0.0925445346165921,0.743383204323159,0.794863171099825
VIME_T1,VIME,0.0716215824345379,0.743426761987337,0.794863171099825
ROA2_S21,ROA2,0.330912732488123,0.743432675378748,0.794863171099825
RGS12_S11,RGS12,-0.0568204124800632,0.743465768723284,0.794863171099825
COG3_S16,COG3,-0.0833753367965276,0.744014701084536,0.795282940991202
DEMA_S1,DEMA,-0.0836575134857199,0.745451845016118,0.796513935404962
PKHG1_S3,PKHG1,0.072950276986737,0.745479434040572,0.796513935404962
CLD23_S3,CLD23,0.220777402322527,0.746318137026812,0.797207741318119
KANK1_S1,KANK1,0.0695177943191309,0.746442154017201,0.797207741318119
GELS_S3,GELS,0.345780392023419,0.747851172379884,0.798544966436275
PP14A_S8,PP14A,0.481023417187451,0.748786366802342,0.799375794018111
SFR19_S18,SFR19,0.188997046286462,0.749070753079287,0.799511640794507
ARHGG_S2,ARHGG,0.760992641523702,0.751234923436597,0.801509022382059
CDK13_S12,CDK13,0.098392652624843,0.75125717919419,0.801509022382059
TLN1_T3,TLN1,-0.0686598261468061,0.751827186516764,0.80194827036179
GSK3A_S3,GSK3A,0.765548601467307,0.751986722544793,0.80194827036179
ABCBB_S3,ABCBB,0.13224865619167,0.752141734702528,0.80194827036179
EH1L1_S4,EH1L1,0.205682967642146,0.752465591972002,0.802125483334076
MTAP2_S3,MTAP2,0.0763292867086108,0.753550883727209,0.803114138333481
AP2A1_S1,AP2A1,-0.088288705351368,0.755339210076384,0.804851497564114
ZN316_S6,ZN316,0.0949856102178535,0.755545728234547,0.804902986862934
DEMA_S10,DEMA,0.115447912501222,0.75585708604578,0.80506611969875
CDK14_S3,CDK14,0.0542090267456723,0.756286547468734,0.80535495050668
GPC5C_S1,GPC5C,-0.0771716230790637,0.757098548676564,0.805894060224249
WDFY3_S2,WDFY3,-0.164694277659447,0.75720784410612,0.805894060224249
PYC_S2,PYC,0.0323890245771535,0.757267983870309,0.805894060224249
JIP4_T19,JIP4,-0.0755152507739563,0.758702868623198,0.807252236627945
CP2C9_S3,CP2C9,0.0919466387491111,0.760005861742679,0.808300548609271
CP2CJ_S3,CP2CJ,0.0919466387491111,0.760005861742679,0.808300548609271
ZFP91_S3,ZFP91,0.565722972177232,0.760326524627982,0.808472592958657
NO40_S1,NO40,-0.0721687753696843,0.761309089040705,0.809348233397223
ZN638_S10,ZN638,0.00924356859300859,0.763332256482008,0.811329542715784
NHSL1_S3,NHSL1,0.163402508576925,0.763900218411958,0.811763640618221
VIME_S8,VIME,-0.0919132875201466,0.764802969470074,0.812553248833522
TUT7_S3,TUT7,0.473570094216943,0.766634108596327,0.814328673181234
NOP56_S6,NOP56,0.257411181209774,0.767844471915563,0.815444097914086
LYRIC_T12,LYRIC,0.44070717760459,0.770151824261666,0.81772380672858
M3K1_S2,M3K1,0.0497877634674582,0.771617768689651,0.819109369307937
ULK1_S3,ULK1,-0.0590055028858885,0.772072371689494,0.81942099022865
GATM_S12,GATM,-0.10503003282616,0.772330374977924,0.819523868172613
LMO7_S16,LMO7,0.0686838619428382,0.774763368705253,0.821927740596291
ARRB1_S15,ARRB1,0.492012185982093,0.774918901658885,0.821927740596291
FA76B_S5,FA76B,-0.0755754211204315,0.777467737213724,0.824459326165783
STBD1_S11,STBD1,-0.495467066059557,0.777850252130724,0.82469307831655
LYST_S1,LYST,0.0964833741735127,0.778048428808649,0.824731334537168
SEP10_S8,SEP10,-0.0597138565093075,0.778768164339948,0.825322312052001
FLNA_S15,FLNA,-0.00280889364414668,0.781082750296535,0.827602880780668
ARRB1_T13,ARRB1,0.549943334701518,0.781272159770956,0.82763121984481
SAMH1_T16,SAMH1,0.452541157199414,0.781528513698179,0.827714882069751
RL40_T1,RL40,0.940546835294522,0.782164534786038,0.827714882069751
RS27A_T1,RS27A,0.940546835294522,0.782164534786038,0.827714882069751
UBB_T1,UBB,0.940546835294522,0.782164534786038,0.827714882069751
UBC_T1,UBC,0.940546835294522,0.782164534786038,0.827714882069751
KANK2_T6,KANK2,0.0569307722590126,0.783036026997531,0.828464817085348
AGFG1_S4,AGFG1,-0.0593288972467387,0.784074338951467,0.829390901576936
MYO9B_T2,MYO9B,0.440216195514375,0.784900434343857,0.829996835114911
SNTB1_T12,SNTB1,0.0490481937465995,0.784973421889338,0.829996835114911
TFPT_S10,TFPT,0.0603630777687017,0.785457854357696,0.830336497604811
BAG6_S26,BAG6,0.238082839593267,0.78680741045611,0.831590383132673
SI1L1_S4,SI1L1,0.0253497217718467,0.787095649649557,0.831722256576728
OSTP_S1,OSTP,-0.089385138590339,0.788033435826083,0.832540307616925
TRAM1_S17,TRAM1,0.158212064569326,0.790361915460423,0.834826951601128
HABP4_S13,HABP4,0.106580024958449,0.790683696407988,0.834993492595235
SZRD1_S6,SZRD1,-0.114500250837018,0.792529063407273,0.836768598177258
M3KL4_S5,M3KL4,-0.0783587826209265,0.793266687220535,0.837373631655204
ASHWN_S9,ASHWN,0.118571902522502,0.794422093307257,0.838419334318051
TGON2_T7,TGON2,0.108534848260539,0.795414449851953,0.839292559279705
SSFA2_S6,SSFA2,0.181540280441274,0.79576146816349,0.839484625754891
SYEP_S12,SYEP,0.299922734883463,0.796429030457378,0.840014698790866
RPB1_S5,RPB1,0.403931162929789,0.796927313881427,0.840363128740118
